,balance,numofproducts,hascrcard,tenure,isactivemember,exited,creditscore,geography,gender,age,estimatedsalary,estimatedsalary_group,age_group,saving,saving_group,creditscore_group,numofproducts_scale,creditscore_scale,age_scale,gender_scale,geography_germany,geography_spain,age_group_21-23,age_group_24-31,age_group_32-44,age_group_45-60,age_group_above 60,numofproducts_1,numofproducts_2,numofproducts_3,numofproducts_4
2887,0.0,2,0,6,0,0,449,france,female,37,82176.48,50k - 1 lakh,32-44,0,no saving,below 650,0.3333333333333333,0.19799999999999995,0.25675675675675674,1,0,0,0,0,1,0,0,0,1,0,0
2888,97331.19,1,0,1,0,0,703,germany,female,26,63717.49,50k - 1 lakh,24-31,1,50k-1 lakh,700-800,0.0,0.7060000000000001,0.10810810810810811,1,1,0,0,1,0,0,0,1,0,0,0
2889,139265.63,2,1,2,1,0,795,germany,male,37,198745.94,1.5 lakh - 2 lakh,32-44,1,1 lakh - 1.5 lakh,700-800,0.3333333333333333,0.89,0.25675675675675674,0,1,0,0,0,1,0,0,0,1,0,0
2890,0.0,1,1,9,1,0,594,france,female,31,5719.11,1k - 20k,24-31,0,no saving,below 650,0.0,0.4879999999999999,0.1756756756756757,1,0,0,0,1,0,0,0,1,0,0,0
2891,168094.01,1,0,5,0,0,586,spain,male,34,20058.61,20k - 50k,32-44,1,1.5 lakh - 2 lakh,below 650,0.0,0.47199999999999986,0.21621621621621623,0,0,1,0,0,1,0,0,1,0,0,0
2892,131563.88,2,0,5,0,0,613,germany,female,30,170638.98,1.5 lakh - 2 lakh,24-31,1,1 lakh - 1.5 lakh,below 650,0.3333333333333333,0.5259999999999999,0.16216216216216217,1,1,0,0,1,0,0,0,0,1,0,0
2893,0.0,2,0,3,0,0,601,france,male,44,30607.11,20k - 50k,32-44,0,no saving,below 650,0.3333333333333333,0.5019999999999999,0.35135135135135137,0,0,0,0,0,1,0,0,0,1,0,0
2894,0.0,2,0,9,0,0,657,france,male,50,37171.46,20k - 50k,45-60,0,no saving,650-700,0.3333333333333333,0.614,0.4324324324324324,0,0,0,0,0,0,1,0,0,1,0,0
2895,0.0,1,1,3,1,0,531,france,male,31,42589.33,20k - 50k,24-31,0,no saving,below 650,0.0,0.362,0.1756756756756757,0,0,0,0,1,0,0,0,1,0,0,0
2896,107363.29,1,1,7,1,0,621,germany,male,47,66799.28,50k - 1 lakh,45-60,1,1 lakh - 1.5 lakh,below 650,0.0,0.5419999999999999,0.39189189189189194,0,1,0,0,0,0,1,0,1,0,0,0
2897,94493.03,1,1,2,1,0,782,france,female,33,101866.39,1 lakh - 1.5 lakh,32-44,1,50k-1 lakh,700-800,0.0,0.864,0.2027027027027027,1,0,0,0,0,1,0,0,1,0,0,0
2898,170214.23,2,0,9,0,0,528,germany,female,29,49284.0,20k - 50k,24-31,1,1.5 lakh - 2 lakh,below 650,0.3333333333333333,0.356,0.14864864864864863,1,1,0,0,1,0,0,0,0,1,0,0
2899,139781.06,1,0,6,0,1,696,france,male,52,27445.4,20k - 50k,45-60,1,1 lakh - 1.5 lakh,650-700,0.0,0.6920000000000001,0.4594594594594595,0,0,0,0,0,0,1,0,1,0,0,0
2900,0.0,2,0,7,0,0,586,france,female,35,70760.69,50k - 1 lakh,32-44,0,no saving,below 650,0.3333333333333333,0.47199999999999986,0.22972972972972977,1,0,0,0,0,1,0,0,0,1,0,0
2901,148610.41,3,1,8,1,1,626,spain,female,26,104502.02,1 lakh - 1.5 lakh,24-31,1,1 lakh - 1.5 lakh,below 650,0.6666666666666667,0.5519999999999999,0.10810810810810811,1,0,1,0,1,0,0,0,0,0,1,0
2902,170241.7,2,1,2,1,0,498,france,male,73,165407.96,1.5 lakh - 2 lakh,above 60,1,1.5 lakh - 2 lakh,below 650,0.3333333333333333,0.29599999999999993,0.7432432432432432,0,0,0,0,0,0,0,1,0,1,0,0
2903,128306.83,1,1,1,1,0,691,france,female,33,113580.79,1 lakh - 1.5 lakh,32-44,1,1 lakh - 1.5 lakh,650-700,0.0,0.682,0.2027027027027027,1,0,0,0,0,1,0,0,1,0,0,0
2904,0.0,2,1,7,1,0,568,france,female,47,45978.39,20k - 50k,45-60,0,no saving,below 650,0.3333333333333333,0.43600000000000005,0.39189189189189194,1,0,0,0,0,0,1,0,0,1,0,0
2905,0.0,1,1,3,1,0,715,france,female,35,152012.36,1.5 lakh - 2 lakh,32-44,0,no saving,700-800,0.0,0.7299999999999999,0.22972972972972977,1,0,0,0,0,1,0,0,1,0,0,0
2906,175454.0,1,1,7,1,0,680,germany,male,32,77349.92,50k - 1 lakh,32-44,1,1.5 lakh - 2 lakh,650-700,0.0,0.66,0.1891891891891892,0,1,0,0,0,1,0,0,1,0,0,0
2907,0.0,2,0,6,0,0,802,spain,male,41,47322.05,20k - 50k,32-44,0,no saving,above 800,0.3333333333333333,0.904,0.3108108108108108,0,0,1,0,0,1,0,0,0,1,0,0
2908,100885.93,2,1,0,1,0,539,france,female,22,38772.65,20k - 50k,21-23,1,1 lakh - 1.5 lakh,below 650,0.3333333333333333,0.378,0.05405405405405406,1,0,0,1,0,0,0,0,0,1,0,0
2909,93320.8,1,1,9,1,0,494,france,male,69,24489.44,20k - 50k,above 60,1,50k-1 lakh,below 650,0.0,0.2879999999999999,0.6891891891891893,0,0,0,0,0,0,0,1,1,0,0,0
2910,63176.44,2,1,6,1,0,594,germany,male,38,14466.08,1k - 20k,32-44,1,50k-1 lakh,below 650,0.3333333333333333,0.4879999999999999,0.27027027027027034,0,1,0,0,0,1,0,0,0,1,0,0
2911,139451.67,1,0,2,0,0,596,france,male,33,63142.12,50k - 1 lakh,32-44,1,1 lakh - 1.5 lakh,below 650,0.0,0.4919999999999999,0.2027027027027027,0,0,0,0,0,1,0,0,1,0,0,0
2912,49113.75,1,0,8,0,0,649,france,female,52,41858.43,20k - 50k,45-60,1,0-50k,below 650,0.0,0.598,0.4594594594594595,1,0,0,0,0,0,1,0,1,0,0,0
2913,123906.22,3,1,1,1,1,699,germany,male,32,127443.82,1 lakh - 1.5 lakh,32-44,1,1 lakh - 1.5 lakh,650-700,0.6666666666666667,0.6980000000000001,0.1891891891891892,0,1,0,0,0,1,0,0,0,0,1,0
2914,0.0,2,1,6,1,0,787,france,female,40,84151.98,50k - 1 lakh,32-44,0,no saving,700-800,0.3333333333333333,0.874,0.2972972972972973,1,0,0,0,0,1,0,0,0,1,0,0
2915,0.0,2,0,7,0,0,604,france,male,28,58595.64,50k - 1 lakh,24-31,0,no saving,below 650,0.3333333333333333,0.5079999999999999,0.13513513513513514,0,0,0,0,1,0,0,0,0,1,0,0
2916,131441.51,1,0,1,0,1,489,germany,female,52,37240.11,20k - 50k,45-60,1,1 lakh - 1.5 lakh,below 650,0.0,0.2779999999999999,0.4594594594594595,1,1,0,0,0,0,1,0,1,0,0,0
2917,0.0,1,0,2,0,1,651,france,male,56,114522.68,1 lakh - 1.5 lakh,45-60,0,no saving,650-700,0.0,0.602,0.5135135135135136,0,0,0,0,0,0,1,0,1,0,0,0
2918,136325.48,2,1,6,1,1,698,france,male,57,72549.27,50k - 1 lakh,45-60,1,1 lakh - 1.5 lakh,650-700,0.3333333333333333,0.6960000000000001,0.527027027027027,0,0,0,0,0,0,1,0,0,1,0,0
2919,113150.44,2,0,4,0,1,578,germany,female,38,176712.59,1.5 lakh - 2 lakh,32-44,1,1 lakh - 1.5 lakh,below 650,0.3333333333333333,0.45599999999999985,0.27027027027027034,1,1,0,0,0,1,0,0,0,1,0,0
2920,0.0,1,0,9,0,0,538,spain,female,42,152855.96,1.5 lakh - 2 lakh,32-44,0,no saving,below 650,0.0,0.376,0.3243243243243243,1,0,1,0,0,1,0,0,1,0,0,0
2921,0.0,2,1,4,1,0,696,france,female,33,73371.65,50k - 1 lakh,32-44,0,no saving,650-700,0.3333333333333333,0.6920000000000001,0.2027027027027027,1,0,0,0,0,1,0,0,0,1,0,0
2922,102785.16,1,1,8,1,0,507,germany,female,46,70323.68,50k - 1 lakh,45-60,1,1 lakh - 1.5 lakh,below 650,0.0,0.31399999999999995,0.37837837837837845,1,1,0,0,0,0,1,0,1,0,0,0
2923,83264.28,1,0,6,0,0,685,spain,male,34,9663.28,1k - 20k,32-44,1,50k-1 lakh,650-700,0.0,0.67,0.21621621621621623,0,0,1,0,0,1,0,0,1,0,0,0
2924,72252.64,2,1,4,1,0,705,germany,male,41,142514.66,1 lakh - 1.5 lakh,32-44,1,50k-1 lakh,700-800,0.3333333333333333,0.7099999999999999,0.3108108108108108,0,1,0,0,0,1,0,0,0,1,0,0
2925,148051.52,1,0,6,0,0,499,germany,female,29,118623.94,1 lakh - 1.5 lakh,24-31,1,1 lakh - 1.5 lakh,below 650,0.0,0.29799999999999993,0.14864864864864863,1,1,0,0,1,0,0,0,1,0,0,0
2926,138489.66,1,1,9,1,0,717,france,female,76,68400.14,50k - 1 lakh,above 60,1,1 lakh - 1.5 lakh,700-800,0.0,0.7339999999999999,0.783783783783784,1,0,0,0,0,0,0,1,1,0,0,0
2927,0.0,2,1,8,1,0,510,france,male,63,115291.86,1 lakh - 1.5 lakh,above 60,0,no saving,below 650,0.3333333333333333,0.31999999999999995,0.6081081081081081,0,0,0,0,0,0,0,1,0,1,0,0
2928,111589.33,1,1,6,1,0,632,france,male,32,170382.99,1.5 lakh - 2 lakh,32-44,1,1 lakh - 1.5 lakh,below 650,0.0,0.564,0.1891891891891892,0,0,0,0,0,1,0,0,1,0,0,0
2929,122104.79,1,0,0,0,1,668,germany,female,39,112946.67,1 lakh - 1.5 lakh,32-44,1,1 lakh - 1.5 lakh,650-700,0.0,0.636,0.2837837837837838,1,1,0,0,0,1,0,0,1,0,0,0
2930,96106.83,1,1,4,1,0,744,germany,male,32,79812.77,50k - 1 lakh,32-44,1,50k-1 lakh,700-800,0.0,0.7879999999999999,0.1891891891891892,0,1,0,0,0,1,0,0,1,0,0,0
2931,115930.87,1,0,7,0,0,663,germany,male,42,19862.78,1k - 20k,32-44,1,1 lakh - 1.5 lakh,650-700,0.0,0.626,0.3243243243243243,0,1,0,0,0,1,0,0,1,0,0,0
2932,124513.66,2,0,7,0,0,638,germany,female,37,158610.89,1.5 lakh - 2 lakh,32-44,1,1 lakh - 1.5 lakh,below 650,0.3333333333333333,0.576,0.25675675675675674,1,1,0,0,0,1,0,0,0,1,0,0
2933,0.0,1,0,9,0,1,688,france,female,54,191212.63,1.5 lakh - 2 lakh,45-60,0,no saving,650-700,0.0,0.676,0.48648648648648657,1,0,0,0,0,0,1,0,1,0,0,0
2934,0.0,1,0,8,0,0,588,spain,male,46,61931.21,50k - 1 lakh,45-60,0,no saving,below 650,0.0,0.47599999999999987,0.37837837837837845,0,0,1,0,0,0,1,0,1,0,0,0
2935,0.0,1,1,7,1,1,631,france,male,33,58043.02,50k - 1 lakh,32-44,0,no saving,below 650,0.0,0.5619999999999999,0.2027027027027027,0,0,0,0,0,1,0,0,1,0,0,0
2936,100988.39,2,0,8,0,0,687,spain,male,35,22247.27,20k - 50k,32-44,1,1 lakh - 1.5 lakh,650-700,0.3333333333333333,0.674,0.22972972972972977,0,0,1,0,0,1,0,0,0,1,0,0
2937,118577.24,1,1,10,1,0,599,france,male,44,31448.52,20k - 50k,32-44,1,1 lakh - 1.5 lakh,below 650,0.0,0.4979999999999999,0.35135135135135137,0,0,0,0,0,1,0,0,1,0,0,0
2938,0.0,2,0,6,0,0,718,spain,male,28,146875.86,1 lakh - 1.5 lakh,24-31,0,no saving,700-800,0.3333333333333333,0.7359999999999999,0.13513513513513514,0,0,1,0,1,0,0,0,0,1,0,0
2939,0.0,2,1,5,1,0,730,france,male,27,116081.93,1 lakh - 1.5 lakh,24-31,0,no saving,700-800,0.3333333333333333,0.7599999999999999,0.12162162162162166,0,0,0,0,1,0,0,0,0,1,0,0
2940,0.0,1,1,2,1,1,533,france,female,39,73669.94,50k - 1 lakh,32-44,0,no saving,below 650,0.0,0.366,0.2837837837837838,1,0,0,0,0,1,0,0,1,0,0,0
2941,0.0,2,1,5,1,0,711,spain,female,28,93959.96,50k - 1 lakh,24-31,0,no saving,700-800,0.3333333333333333,0.7219999999999999,0.13513513513513514,1,0,1,0,1,0,0,0,0,1,0,0
2942,0.0,2,1,9,1,0,555,spain,female,26,158918.03,1.5 lakh - 2 lakh,24-31,0,no saving,below 650,0.3333333333333333,0.41000000000000003,0.10810810810810811,1,0,1,0,1,0,0,0,0,1,0,0
2943,113311.11,1,1,9,1,0,850,france,female,42,198193.75,1.5 lakh - 2 lakh,32-44,1,1 lakh - 1.5 lakh,above 800,0.0,0.9999999999999999,0.3243243243243243,1,0,0,0,0,1,0,0,1,0,0,0
2944,0.0,1,0,9,0,0,678,france,female,41,13160.03,1k - 20k,32-44,0,no saving,650-700,0.0,0.656,0.3108108108108108,1,0,0,0,0,1,0,0,1,0,0,0
2945,0.0,2,0,7,0,0,576,france,male,32,4660.91,1k - 20k,32-44,0,no saving,below 650,0.3333333333333333,0.45200000000000007,0.1891891891891892,0,0,0,0,0,1,0,0,0,1,0,0
2946,124365.42,1,0,4,0,1,835,germany,male,20,180197.74,1.5 lakh - 2 lakh,18-20,1,1 lakh - 1.5 lakh,above 800,0.0,0.9699999999999999,0.02702702702702703,0,1,0,0,0,0,0,0,1,0,0,0
2947,147249.29,2,1,1,1,0,592,france,male,42,63023.02,50k - 1 lakh,32-44,1,1 lakh - 1.5 lakh,below 650,0.3333333333333333,0.4839999999999999,0.3243243243243243,0,0,0,0,0,1,0,0,0,1,0,0
2948,103688.19,1,1,7,1,0,774,france,male,36,118971.74,1 lakh - 1.5 lakh,32-44,1,1 lakh - 1.5 lakh,700-800,0.0,0.848,0.24324324324324326,0,0,0,0,0,1,0,0,1,0,0,0
2949,138740.24,2,0,1,0,0,620,france,female,29,154700.61,1.5 lakh - 2 lakh,24-31,1,1 lakh - 1.5 lakh,below 650,0.3333333333333333,0.5399999999999999,0.14864864864864863,1,0,0,0,1,0,0,0,0,1,0,0
2950,111900.14,1,1,4,1,0,519,spain,male,39,97577.17,50k - 1 lakh,32-44,1,1 lakh - 1.5 lakh,below 650,0.0,0.33799999999999997,0.2837837837837838,0,0,1,0,0,1,0,0,1,0,0,0
2951,152760.24,1,1,0,1,0,734,spain,female,37,48990.5,20k - 50k,32-44,1,1.5 lakh - 2 lakh,700-800,0.0,0.7679999999999999,0.25675675675675674,1,0,1,0,0,1,0,0,1,0,0,0
2952,143966.3,2,1,7,1,1,763,germany,male,31,140262.96,1 lakh - 1.5 lakh,24-31,1,1 lakh - 1.5 lakh,700-800,0.3333333333333333,0.826,0.1756756756756757,0,1,0,0,1,0,0,0,0,1,0,0
2953,141556.96,1,0,10,0,0,733,france,male,51,130189.53,1 lakh - 1.5 lakh,45-60,1,1 lakh - 1.5 lakh,700-800,0.0,0.7659999999999999,0.445945945945946,0,0,0,0,0,0,1,0,1,0,0,0
2954,0.0,2,1,6,1,0,650,france,female,43,16301.91,1k - 20k,32-44,0,no saving,below 650,0.3333333333333333,0.6,0.3378378378378379,1,0,0,0,0,1,0,0,0,1,0,0
2955,0.0,2,0,5,0,0,538,france,female,33,126962.41,1 lakh - 1.5 lakh,32-44,0,no saving,below 650,0.3333333333333333,0.376,0.2027027027027027,1,0,0,0,0,1,0,0,0,1,0,0
2956,0.0,1,1,1,1,0,577,france,female,46,158750.53,1.5 lakh - 2 lakh,45-60,0,no saving,below 650,0.0,0.45399999999999985,0.37837837837837845,1,0,0,0,0,0,1,0,1,0,0,0
2957,0.0,2,0,8,0,0,792,france,male,30,199644.2,1.5 lakh - 2 lakh,24-31,0,no saving,700-800,0.3333333333333333,0.884,0.16216216216216217,0,0,0,0,1,0,0,0,0,1,0,0
2958,0.0,1,1,10,1,1,686,france,female,41,144272.71,1 lakh - 1.5 lakh,32-44,0,no saving,650-700,0.0,0.672,0.3108108108108108,1,0,0,0,0,1,0,0,1,0,0,0
2959,0.0,2,1,2,1,0,589,france,male,29,98320.27,50k - 1 lakh,24-31,0,no saving,below 650,0.3333333333333333,0.47799999999999987,0.14864864864864863,0,0,0,0,1,0,0,0,0,1,0,0
2960,162560.32,1,0,9,0,0,530,france,male,25,64129.03,50k - 1 lakh,24-31,1,1.5 lakh - 2 lakh,below 650,0.0,0.36,0.09459459459459457,0,0,0,0,1,0,0,0,1,0,0,0
2961,123229.46,1,0,7,0,0,778,germany,female,29,181221.09,1.5 lakh - 2 lakh,24-31,1,1 lakh - 1.5 lakh,700-800,0.0,0.856,0.14864864864864863,1,1,0,0,1,0,0,0,1,0,0,0
2962,76665.71,2,1,7,1,0,616,spain,male,31,163809.08,1.5 lakh - 2 lakh,24-31,1,50k-1 lakh,below 650,0.3333333333333333,0.5319999999999999,0.1756756756756757,0,0,1,0,1,0,0,0,0,1,0,0
2963,140278.99,3,1,9,1,1,550,france,male,38,171457.06,1.5 lakh - 2 lakh,32-44,1,1 lakh - 1.5 lakh,below 650,0.6666666666666667,0.4,0.27027027027027034,0,0,0,0,0,1,0,0,0,0,1,0
2964,0.0,2,1,3,1,0,655,france,female,51,15801.02,1k - 20k,45-60,0,no saving,650-700,0.3333333333333333,0.61,0.445945945945946,1,0,0,0,0,0,1,0,0,1,0,0
2965,115764.32,2,0,1,0,0,721,france,male,46,102950.79,1 lakh - 1.5 lakh,45-60,1,1 lakh - 1.5 lakh,700-800,0.3333333333333333,0.7419999999999999,0.37837837837837845,0,0,0,0,0,0,1,0,0,1,0,0
2966,131142.53,2,0,5,0,0,499,germany,male,36,174918.46,1.5 lakh - 2 lakh,32-44,1,1 lakh - 1.5 lakh,below 650,0.3333333333333333,0.29799999999999993,0.24324324324324326,0,1,0,0,0,1,0,0,0,1,0,0
2967,68375.27,1,0,5,0,1,511,france,male,45,193160.25,1.5 lakh - 2 lakh,45-60,1,50k-1 lakh,below 650,0.0,0.32199999999999995,0.36486486486486486,0,0,0,0,0,0,1,0,1,0,0,0
2968,117833.3,3,0,5,0,1,579,germany,female,39,5831.0,1k - 20k,32-44,1,1 lakh - 1.5 lakh,below 650,0.6666666666666667,0.45799999999999985,0.2837837837837838,1,1,0,0,0,1,0,0,0,0,1,0
2969,0.0,2,1,7,1,0,696,spain,female,36,82298.59,50k - 1 lakh,32-44,0,no saving,650-700,0.3333333333333333,0.6920000000000001,0.24324324324324326,1,0,1,0,0,1,0,0,0,1,0,0
2970,0.0,2,0,7,0,0,681,france,male,34,130686.59,1 lakh - 1.5 lakh,32-44,0,no saving,650-700,0.3333333333333333,0.662,0.21621621621621623,0,0,0,0,0,1,0,0,0,1,0,0
2971,0.0,1,1,7,1,1,815,france,male,45,52885.23,50k - 1 lakh,45-60,0,no saving,above 800,0.0,0.93,0.36486486486486486,0,0,0,0,0,0,1,0,1,0,0,0
2972,111093.01,1,0,2,0,0,681,spain,male,30,68985.99,50k - 1 lakh,24-31,1,1 lakh - 1.5 lakh,650-700,0.0,0.662,0.16216216216216217,0,0,1,0,1,0,0,0,1,0,0,0
2973,132657.55,1,0,9,0,0,641,spain,male,42,35367.19,20k - 50k,32-44,1,1 lakh - 1.5 lakh,below 650,0.0,0.582,0.3243243243243243,0,0,1,0,0,1,0,0,1,0,0,0
2974,128882.49,1,1,9,1,1,591,france,female,56,196241.94,1.5 lakh - 2 lakh,45-60,1,1 lakh - 1.5 lakh,below 650,0.0,0.4819999999999999,0.5135135135135136,1,0,0,0,0,0,1,0,1,0,0,0
2975,69129.59,1,1,9,1,0,565,germany,male,59,170705.53,1.5 lakh - 2 lakh,45-60,1,50k-1 lakh,below 650,0.0,0.43000000000000005,0.5540540540540542,0,1,0,0,0,0,1,0,1,0,0,0
2976,0.0,2,1,6,1,0,487,france,male,37,126477.41,1 lakh - 1.5 lakh,32-44,0,no saving,below 650,0.3333333333333333,0.2739999999999999,0.25675675675675674,0,0,0,0,0,1,0,0,0,1,0,0
2977,121404.64,1,1,4,1,0,729,france,male,39,159618.17,1.5 lakh - 2 lakh,32-44,1,1 lakh - 1.5 lakh,700-800,0.0,0.7579999999999999,0.2837837837837838,0,0,0,0,0,1,0,0,1,0,0,0
2978,131355.3,3,0,9,0,1,505,spain,female,45,195395.33,1.5 lakh - 2 lakh,45-60,1,1 lakh - 1.5 lakh,below 650,0.6666666666666667,0.30999999999999994,0.36486486486486486,1,0,1,0,0,0,1,0,0,0,1,0
2979,102097.33,1,1,1,1,0,580,france,female,35,168285.85,1.5 lakh - 2 lakh,32-44,1,1 lakh - 1.5 lakh,below 650,0.0,0.45999999999999985,0.22972972972972977,1,0,0,0,0,1,0,0,1,0,0,0
2980,154863.15,1,1,1,1,0,642,france,male,40,138052.51,1 lakh - 1.5 lakh,32-44,1,1.5 lakh - 2 lakh,below 650,0.0,0.584,0.2972972972972973,0,0,0,0,0,1,0,0,1,0,0,0
2981,99945.93,2,0,3,0,0,850,spain,female,41,71179.31,50k - 1 lakh,32-44,1,50k-1 lakh,above 800,0.3333333333333333,0.9999999999999999,0.3108108108108108,1,0,1,0,0,1,0,0,0,1,0,0
2982,121704.32,2,0,2,0,0,616,germany,male,39,55556.3,50k - 1 lakh,32-44,1,1 lakh - 1.5 lakh,below 650,0.3333333333333333,0.5319999999999999,0.2837837837837838,0,1,0,0,0,1,0,0,0,1,0,0
2983,0.0,2,0,3,0,0,526,spain,female,43,31705.19,20k - 50k,32-44,0,no saving,below 650,0.3333333333333333,0.352,0.3378378378378379,1,0,1,0,0,1,0,0,0,1,0,0
2984,138782.76,1,1,8,1,0,523,germany,male,35,186118.93,1.5 lakh - 2 lakh,32-44,1,1 lakh - 1.5 lakh,below 650,0.0,0.346,0.22972972972972977,0,1,0,0,0,1,0,0,1,0,0,0
2985,0.0,2,1,9,1,0,663,france,male,35,195580.28,1.5 lakh - 2 lakh,32-44,0,no saving,650-700,0.3333333333333333,0.626,0.22972972972972977,0,0,0,0,0,1,0,0,0,1,0,0
2986,136291.71,1,0,8,0,0,840,france,male,30,54113.38,50k - 1 lakh,24-31,1,1 lakh - 1.5 lakh,above 800,0.0,0.9799999999999999,0.16216216216216217,0,0,0,0,1,0,0,0,1,0,0,0
2987,107856.57,2,0,0,0,0,570,germany,male,42,127528.84,1 lakh - 1.5 lakh,32-44,1,1 lakh - 1.5 lakh,below 650,0.3333333333333333,0.44000000000000006,0.3243243243243243,0,1,0,0,0,1,0,0,0,1,0,0
2988,108348.66,1,0,1,0,1,676,germany,female,26,60231.74,50k - 1 lakh,24-31,1,1 lakh - 1.5 lakh,650-700,0.0,0.652,0.10810810810810811,1,1,0,0,1,0,0,0,1,0,0,0
2989,93871.95,3,0,1,0,1,689,france,male,47,156878.42,1.5 lakh - 2 lakh,45-60,1,50k-1 lakh,650-700,0.6666666666666667,0.678,0.39189189189189194,0,0,0,0,0,0,1,0,0,0,1,0
2990,0.0,1,0,1,0,1,703,spain,female,45,182784.11,1.5 lakh - 2 lakh,45-60,0,no saving,700-800,0.0,0.7060000000000001,0.36486486486486486,1,0,1,0,0,0,1,0,1,0,0,0
2991,125860.2,1,0,2,0,0,491,germany,male,19,129690.5,1 lakh - 1.5 lakh,18-20,1,1 lakh - 1.5 lakh,below 650,0.0,0.2819999999999999,0.013513513513513542,0,1,0,0,0,0,0,0,1,0,0,0
2992,172713.44,1,0,8,0,0,584,france,male,49,113860.81,1 lakh - 1.5 lakh,45-60,1,1.5 lakh - 2 lakh,below 650,0.0,0.46799999999999986,0.4189189189189189,0,0,0,0,0,0,1,0,1,0,0,0
2993,0.0,2,1,5,1,0,810,france,female,51,184524.74,1.5 lakh - 2 lakh,45-60,0,no saving,above 800,0.3333333333333333,0.92,0.445945945945946,1,0,0,0,0,0,1,0,0,1,0,0
2994,0.0,1,1,8,1,0,745,spain,female,59,36124.98,20k - 50k,45-60,0,no saving,700-800,0.0,0.7899999999999999,0.5540540540540542,1,0,1,0,0,0,1,0,1,0,0,0
2995,130786.92,1,1,3,1,0,625,france,female,39,121316.07,1 lakh - 1.5 lakh,32-44,1,1 lakh - 1.5 lakh,below 650,0.0,0.5499999999999999,0.2837837837837838,1,0,0,0,0,1,0,0,1,0,0,0
2996,112367.34,1,0,2,0,0,535,france,female,29,185630.76,1.5 lakh - 2 lakh,24-31,1,1 lakh - 1.5 lakh,below 650,0.0,0.37,0.14864864864864863,1,0,0,0,1,0,0,0,1,0,0,0
2997,91091.06,2,0,7,0,0,729,spain,female,45,71133.12,50k - 1 lakh,45-60,1,50k-1 lakh,700-800,0.3333333333333333,0.7579999999999999,0.36486486486486486,1,0,1,0,0,0,1,0,0,1,0,0
2998,106198.5,1,1,7,1,0,655,france,female,26,32020.42,20k - 50k,24-31,1,1 lakh - 1.5 lakh,650-700,0.0,0.61,0.10810810810810811,1,0,0,0,1,0,0,0,1,0,0,0
2999,142669.93,2,0,5,0,0,751,france,male,47,162760.96,1.5 lakh - 2 lakh,45-60,1,1 lakh - 1.5 lakh,700-800,0.3333333333333333,0.8019999999999999,0.39189189189189194,0,0,0,0,0,0,1,0,0,1,0,0
3000,112833.35,1,1,1,1,0,525,france,male,33,175178.56,1.5 lakh - 2 lakh,32-44,1,1 lakh - 1.5 lakh,below 650,0.0,0.35,0.2027027027027027,0,0,0,0,0,1,0,0,1,0,0,0
3001,0.0,2,1,5,1,0,532,france,female,40,177099.71,1.5 lakh - 2 lakh,32-44,0,no saving,below 650,0.3333333333333333,0.364,0.2972972972972973,1,0,0,0,0,1,0,0,0,1,0,0
3002,0.0,2,1,4,1,0,696,spain,female,43,66406.37,50k - 1 lakh,32-44,0,no saving,650-700,0.3333333333333333,0.6920000000000001,0.3378378378378379,1,0,1,0,0,1,0,0,0,1,0,0
3003,104336.43,2,0,2,0,0,786,germany,female,32,59559.81,50k - 1 lakh,32-44,1,1 lakh - 1.5 lakh,700-800,0.3333333333333333,0.872,0.1891891891891892,1,1,0,0,0,1,0,0,0,1,0,0
3004,104305.74,1,1,6,1,0,580,france,male,55,175750.21,1.5 lakh - 2 lakh,45-60,1,1 lakh - 1.5 lakh,below 650,0.0,0.45999999999999985,0.5,0,0,0,0,0,0,1,0,1,0,0,0
3005,140187.1,2,1,5,1,0,596,germany,male,47,174311.3,1.5 lakh - 2 lakh,45-60,1,1 lakh - 1.5 lakh,below 650,0.3333333333333333,0.4919999999999999,0.39189189189189194,0,1,0,0,0,0,1,0,0,1,0,0
3006,0.0,2,0,4,0,0,683,france,male,39,171716.81,1.5 lakh - 2 lakh,32-44,0,no saving,650-700,0.3333333333333333,0.666,0.2837837837837838,0,0,0,0,0,1,0,0,0,1,0,0
3007,114959.12,1,0,1,0,1,747,france,female,45,189362.39,1.5 lakh - 2 lakh,45-60,1,1 lakh - 1.5 lakh,700-800,0.0,0.7939999999999999,0.36486486486486486,1,0,0,0,0,0,1,0,1,0,0,0
3008,164704.38,1,1,5,1,1,602,france,male,33,180716.1,1.5 lakh - 2 lakh,32-44,1,1.5 lakh - 2 lakh,below 650,0.0,0.5039999999999999,0.2027027027027027,0,0,0,0,0,1,0,0,1,0,0,0
3009,119096.55,1,1,10,1,0,779,france,male,62,116977.89,1 lakh - 1.5 lakh,above 60,1,1 lakh - 1.5 lakh,700-800,0.0,0.858,0.5945945945945947,0,0,0,0,0,0,0,1,1,0,0,0
3010,0.0,2,1,1,1,0,551,france,male,31,185105.44,1.5 lakh - 2 lakh,24-31,0,no saving,below 650,0.3333333333333333,0.402,0.1756756756756757,0,0,0,0,1,0,0,0,0,1,0,0
3011,0.0,1,0,2,0,1,666,france,male,47,35046.97,20k - 50k,45-60,0,no saving,650-700,0.0,0.632,0.39189189189189194,0,0,0,0,0,0,1,0,1,0,0,0
3012,0.0,1,0,8,0,0,526,spain,male,30,36251.0,20k - 50k,24-31,0,no saving,below 650,0.0,0.352,0.16216216216216217,0,0,1,0,1,0,0,0,1,0,0,0
